zone_id,cell_id,lat,lon,pop,area,liquefaccion,deslizamiento
libertador,c01116,10.506275601868502,-66.93012899004546,270.37710743801654,Barrio El Tanque,0.0004,0.0014
libertador,c01117,10.506275601868502,-66.92875857556584,270.37710743801654,Barrio El Tanque,0.0004,0.0014
libertador,c01118,10.506275601868502,-66.92738816108621,270.37710743801654,Barrio El Tanque,0.0004,0.0014
libertador,c01119,10.506275601868502,-66.92601774660659,270.37710743801654,Barrio El Tanque,0.0004,0.0015
libertador,c01120,10.506275601868502,-66.92464733212697,270.37710743801654,Barrio El Tanque,0.0005,0.0015
libertador,c01121,10.506275601868502,-66.92327691764734,270.37710743801654,Barrio El Tanque,0.0005,0.0014
libertador,c01122,10.506275601868502,-66.92190650316772,270.37710743801654,Barrio El Tanque,0.0005,0.0014
libertador,c01123,10.506275601868502,-66.9205360886881,270.37710743801654,Barrio El Tanque,0.0007,0.0013
libertador,c01124,10.506275601868502,-66.91916567420847,277.964958677686,El Silencio,0.0007,0.0013
libertador,c01125,10.506275601868502,-66.91779525972885,277.964958677686,El Silencio,0.0007,0.0013
libertador,c01126,10.506275601868502,-66.91642484524922,277.964958677686,El Silencio,0.0008,0.0013
libertador,c01127,10.506275601868502,-66.9150544307696,277.964958677686,El Silencio,0.0008,0.0012
libertador,c01128,10.506275601868502,-66.91368401628998,277.964958677686,El Silencio,0.0008,0.0012
libertador,c01129,10.506275601868502,-66.91231360181035,277.964958677686,El Silencio,0.0011,0.0
libertador,c01130,10.506275601868502,-66.91094318733073,277.964958677686,El Silencio,0.0011,0.0012
libertador,c01131,10.506275601868502,-66.9095727728511,277.964958677686,El Silencio,0.0011,0.0012
libertador,c01132,10.506275601868502,-66.90820235837148,277.964958677686,El Silencio,0.0022,0.0012
libertador,c01133,10.506275601868502,-66.90683194389186,277.964958677686,El Silencio,0.0022,0.0012
libertador,c01134,10.506275601868502,-66.90546152941224,277.964958677686,El Silencio,0.0022,0.0012
libertador,c01135,10.506275601868502,-66.90409111493261,274.7466115702479,Sarría,0.0025,0.0
libertador,c01136,10.506275601868502,-66.90272070045299,274.7466115702479,Sarría,0.0025,0.0
libertador,c01137,10.506275601868502,-66.90135028597336,274.7466115702479,Sarría,0.0025,0.0
libertador,c01138,10.506275601868502,-66.89997987149374,274.7466115702479,Sarría,0.0014,0.0
libertador,c01139,10.506275601868502,-66.89860945701412,274.7466115702479,Sarría,0.0014,0.0011
libertador,c01140,10.506275601868502,-66.8972390425345,274.7466115702479,Sarría,0.0014,0.0011
libertador,c01141,10.506275601868502,-66.89586862805487,274.7466115702479,Sarría,0.0014,0.0011
libertador,c01142,10.506275601868502,-66.89449821357525,274.7466115702479,Sarría,0.0008,0.0011
libertador,c01143,10.506275601868502,-66.89312779909562,274.7466115702479,Sarría,0.0008,0.0011
libertador,c01144,10.506275601868502,-66.891757384616,274.7466115702479,Sarría,0.0008,0.0011
libertador,c01145,10.506275601868502,-66.89038697013638,274.7466115702479,Sarría,0.0005,0.0011
libertador,c01146,10.506275601868502,-66.88901655565675,271.568347107438,Barrio Los Manolos,0.0005,0.0011
libertador,c01147,10.506275601868502,-66.88764614117713,271.568347107438,Barrio Los Manolos,0.0005,0.0011
libertador,c01148,10.506275601868502,-66.8862757266975,271.568347107438,Barrio Los Manolos,0.0004,0.0011
libertador,c01149,10.506275601868502,-66.88490531221788,271.568347107438,Barrio Los Manolos,0.0004,0.0011
libertador,c01150,10.506275601868502,-66.88353489773826,271.568347107438,Barrio Los Manolos,0.0004,0.0012
libertador,c01151,10.506275601868502,-66.88216448325863,271.568347107438,Barrio Los Manolos,0.0,0.0012
libertador,c01152,10.506275601868502,-66.88079406877901,271.568347107438,Barrio Los Manolos,0.0,0.0012
libertador,c01153,10.506275601868502,-66.87942365429939,271.568347107438,Barrio Los Manolos,0.0,0.0016
libertador,c01154,10.506275601868502,-66.87805323981976,271.568347107438,Barrio Los Manolos,0.0,0.0017
libertador,c01155,10.506275601868502,-66.87668282534014,271.568347107438,Barrio Los Manolos,0.0,0.0017
libertador,c01156,10.506275601868502,-66.87531241086052,271.568347107438,Barrio Los Manolos,0.0,0.002
libertador,c01157,10.506275601868502,-66.87394199638089,935.0742424242424,El Mirador,0.0003,0.0013
libertador,c01158,10.506275601868502,-66.87257158190127,935.0742424242424,El Mirador,0.0003,0.0013
libertador,c01159,10.506275601868502,-66.87120116742165,935.0742424242424,El Mirador,0.0003,0.0017
libertador,c01160,10.50762306863099,-66.94931479276019,259.4988429752066,Barrio 13 de Abril,0.0003,0.0
libertador,c01161,10.50762306863099,-66.94794437828057,259.4988429752066,Barrio 13 de Abril,0.0003,0.0
libertador,c01162,10.50762306863099,-66.94657396380094,259.4988429752066,Barrio 13 de Abril,0.0003,0.0011
libertador,c01163,10.50762306863099,-66.94520354932132,259.4988429752066,Barrio 13 de Abril,0.0,0.0011
libertador,c01164,10.50762306863099,-66.9438331348417,259.4988429752066,Barrio 13 de Abril,0.0,0.0011
libertador,c01165,10.50762306863099,-66.94246272036207,259.4988429752066,Barrio 13 de Abril,0.0,0.0012
libertador,c01166,10.50762306863099,-66.94109230588245,259.4988429752066,Barrio 13 de Abril,0.0,0.0012
libertador,c01167,10.50762306863099,-66.93972189140283,259.4988429752066,Barrio 13 de Abril,0.0,0.0012
libertador,c01168,10.50762306863099,-66.9383514769232,259.4988429752066,Barrio 13 de Abril,0.0,0.0012
libertador,c01169,10.50762306863099,-66.93698106244358,259.4988429752066,Barrio 13 de Abril,0.0,0.0012
libertador,c01170,10.50762306863099,-66.93561064796395,259.4988429752066,Barrio 13 de Abril,0.0,0.0012
libertador,c01171,10.50762306863099,-66.93424023348433,270.37710743801654,Barrio El Tanque,0.0,0.001
libertador,c01172,10.50762306863099,-66.93286981900471,270.37710743801654,Barrio El Tanque,0.0004,0.001
libertador,c01173,10.50762306863099,-66.93149940452508,270.37710743801654,Barrio El Tanque,0.0004,0.0
libertador,c01174,10.50762306863099,-66.93012899004546,270.37710743801654,Barrio El Tanque,0.0004,0.0
libertador,c01175,10.50762306863099,-66.92875857556584,270.37710743801654,Barrio El Tanque,0.0004,0.0
libertador,c01176,10.50762306863099,-66.92738816108621,270.37710743801654,Barrio El Tanque,0.0004,0.001
libertador,c01177,10.50762306863099,-66.92601774660659,270.37710743801654,Barrio El Tanque,0.0004,0.0016
libertador,c01178,10.50762306863099,-66.92464733212697,270.37710743801654,Barrio El Tanque,0.0005,0.0016
libertador,c01179,10.50762306863099,-66.92327691764734,270.37710743801654,Barrio El Tanque,0.0005,0.0012
libertador,c01180,10.50762306863099,-66.92190650316772,270.37710743801654,Barrio El Tanque,0.0005,0.0012
libertador,c01181,10.50762306863099,-66.9205360886881,270.37710743801654,Barrio El Tanque,0.0007,0.0012
libertador,c01182,10.50762306863099,-66.91916567420847,277.964958677686,El Silencio,0.0007,0.0014
libertador,c01183,10.50762306863099,-66.91779525972885,277.964958677686,El Silencio,0.0007,0.0014
libertador,c01184,10.50762306863099,-66.91642484524922,277.964958677686,El Silencio,0.0008,0.0013
libertador,c01185,10.50762306863099,-66.9150544307696,277.964958677686,El Silencio,0.0008,0.0012
libertador,c01186,10.50762306863099,-66.91368401628998,277.964958677686,El Silencio,0.0008,0.0012
libertador,c01187,10.50762306863099,-66.91231360181035,277.964958677686,El Silencio,0.0011,0.0012
libertador,c01188,10.50762306863099,-66.91094318733073,277.964958677686,El Silencio,0.0011,0.0012
libertador,c01189,10.50762306863099,-66.9095727728511,277.964958677686,El Silencio,0.0011,0.0012
libertador,c01190,10.50762306863099,-66.90820235837148,277.964958677686,El Silencio,0.0022,0.0011
libertador,c01191,10.50762306863099,-66.90683194389186,277.964958677686,El Silencio,0.0022,0.0012
libertador,c01192,10.50762306863099,-66.90546152941224,277.964958677686,El Silencio,0.0022,0.0012
